repeat,concurrency,workload,role,view,operation,calls,input_items,attempts,completed_calls_per_second,successful_calls_per_second,completed_input_items_per_second,successful_input_items_per_second,mean_us,p50_lower_us,p50_upper_us,p95_lower_us,p95_upper_us,p99_lower_us,p99_upper_us,outcomes_json,reasons_json,client_cpu_cores,server_cpu_cores
0,64,batch64-r050,old,batch_get,batch_get,77229,4942656,77229,7720.6236204492525,7720.6236204492525,494119.91170875216,494119.91170875216,4328.706201193852,4161.536,4194.303,6488.064,6553.599,7733.248,7798.783,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 77229, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 77229}",0.45311603229621067,3.062357813873468
0,64,batch64-r050,old,batch_put,batch_put,77150,4937600,77150,7712.725949030284,7712.725949030284,493614.4607379382,493614.4607379382,3957.4770628127026,3768.32,3801.087,5898.24,5963.775,7274.496,7340.031,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 77150, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 77150}",0.45311603229621067,3.062357813873468
0,64,batch64-r050,new,combined,read+write,154599,9894336,154599,15454.550591222,15454.550591222,989091.237838208,989091.237838208,4137.156185285804,3899.392,3932.159,6422.528,6488.063,8257.536,8323.071,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 154599, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 154599}",0.4538442124317613,3.05344876110784
0,64,batch64-r050,new,batch_get,batch_get,77335,4949440,77335,7730.82406724593,7730.82406724593,494772.7403037395,494772.7403037395,4466.8978003103375,4259.84,4325.375,6750.208,6815.743,8650.752,8781.823,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 77335, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 77335}",0.4538442124317613,3.05344876110784
0,64,batch64-r050,new,batch_put,batch_put,77264,4944896,77264,7723.726523976071,7723.726523976071,494318.49753446854,494318.49753446854,3807.1115616846137,3604.48,3637.247,5898.24,5963.775,7733.248,7798.783,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 77264, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 77264}",0.4538442124317613,3.05344876110784
0,64,batch64-r050,redis,combined,read+write,899490,57567360,899490,89944.07891659345,89944.07891659345,5756421.050661981,5756421.050661981,707.5970318291476,720.896,729.087,1015.808,1023.999,1081.344,1097.727,"{""read_failure"": 0, ""success"": 899490, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 899490}",1.9540605798897783,0.7494639330373443
0,64,batch64-r050,redis,mget,mget,448978,28734592,448978,44895.343654531236,44895.343654531236,2873301.993889999,2873301.993889999,709.6544997728174,729.088,737.279,1024.0,1032.191,1081.344,1097.727,"{""read_failure"": 0, ""success"": 448978, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 448978}",1.9540605798897783,0.7494639330373443
0,64,batch64-r050,redis,mset,mset,450512,28832768,450512,45048.735262062226,45048.735262062226,2883119.0567719825,2883119.0567719825,705.5465695941507,720.896,729.087,1015.808,1023.999,1081.344,1097.727,"{""read_failure"": 0, ""success"": 450512, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 450512}",1.9540605798897783,0.7494639330373443
0,64,batch64-r100,old,combined,read+write,350775,22449600,350775,35070.64908898306,35070.64908898306,2244521.541694916,2244521.541694916,1819.5675555954672,1835.008,1851.391,2621.44,2654.207,3014.656,3047.423,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 350775, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 350775}",0.9776214737687927,2.2083341764850837
0,64,batch64-r100,old,batch_get,batch_get,350775,22449600,350775,35070.64908898306,35070.64908898306,2244521.541694916,2244521.541694916,1819.5675555954672,1835.008,1851.391,2621.44,2654.207,3014.656,3047.423,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 350775, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 350775}",0.9776214737687927,2.2083341764850837
0,64,batch64-r100,old,batch_put,batch_put,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 0, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 0}",0.9776214737687927,2.2083341764850837
0,64,batch64-r100,new,combined,read+write,361848,23158272,361848,36179.09777622039,36179.09777622039,2315462.257678105,2315462.257678105,1763.7430967699145,1769.472,1785.855,2555.904,2588.671,2981.888,3014.655,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 361848, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 361848}",1.0032861687657548,2.15193835807001
0,64,batch64-r100,new,batch_get,batch_get,361848,23158272,361848,36179.09777622039,36179.09777622039,2315462.257678105,2315462.257678105,1763.7430967699145,1769.472,1785.855,2555.904,2588.671,2981.888,3014.655,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 361848, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 361848}",1.0032861687657548,2.15193835807001
0,64,batch64-r100,new,batch_put,batch_put,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 0, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 0}",1.0032861687657548,2.15193835807001
0,64,batch64-r100,redis,combined,read+write,931083,59589312,931083,93102.57359586739,93102.57359586739,5958564.710135513,5958564.710135513,685.3996911145408,712.704,720.895,983.04,991.231,1032.192,1040.383,"{""read_failure"": 0, ""success"": 931083, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 931083}",1.992372597574577,0.619617008199662
0,64,batch64-r100,redis,mget,mget,931083,59589312,931083,93102.57359586739,93102.57359586739,5958564.710135513,5958564.710135513,685.3996911145408,712.704,720.895,983.04,991.231,1032.192,1040.383,"{""read_failure"": 0, ""success"": 931083, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 931083}",1.992372597574577,0.619617008199662
0,64,batch64-r100,redis,mset,mset,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""read_failure"": 0, ""success"": 0, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 0}",1.992372597574577,0.619617008199662
1,64,batch64-r100,redis,combined,read+write,923894,59129216,923894,92383.45481057919,92383.45481057919,5912541.107877068,5912541.107877068,690.7603602253073,712.704,720.895,991.232,999.423,1048.576,1064.959,"{""read_failure"": 0, ""success"": 923894, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 923894}",1.9946185272361152,0.6106962494441317
1,64,batch64-r100,redis,mget,mget,923894,59129216,923894,92383.45481057919,92383.45481057919,5912541.107877068,5912541.107877068,690.7603602253073,712.704,720.895,991.232,999.423,1048.576,1064.959,"{""read_failure"": 0, ""success"": 923894, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 923894}",1.9946185272361152,0.6106962494441317
1,64,batch64-r100,redis,mset,mset,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""read_failure"": 0, ""success"": 0, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 0}",1.9946185272361152,0.6106962494441317
1,64,batch64-r100,new,combined,read+write,363056,23235584,363056,36300.44519158101,36300.44519158101,2323228.492261185,2323228.492261185,1757.7730737764973,1769.472,1785.855,2523.136,2555.903,2949.12,2981.887,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 363056, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 363056}",1.0072795789352302,2.152839263014795
1,64,batch64-r100,new,batch_get,batch_get,363056,23235584,363056,36300.44519158101,36300.44519158101,2323228.492261185,2323228.492261185,1757.7730737764973,1769.472,1785.855,2523.136,2555.903,2949.12,2981.887,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 363056, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 363056}",1.0072795789352302,2.152839263014795
1,64,batch64-r100,new,batch_put,batch_put,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 0, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 0}",1.0072795789352302,2.152839263014795
1,64,batch64-r100,old,combined,read+write,351088,22469632,351088,35104.00128302461,35104.00128302461,2246656.082113575,2246656.082113575,1817.874898270519,1835.008,1851.391,2654.208,2686.975,3047.424,3080.191,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 351088, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 351088}",0.9747219212122793,2.2016543113528266
1,64,batch64-r100,old,batch_get,batch_get,351088,22469632,351088,35104.00128302461,35104.00128302461,2246656.082113575,2246656.082113575,1817.874898270519,1835.008,1851.391,2654.208,2686.975,3047.424,3080.191,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 351088, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 351088}",0.9747219212122793,2.2016543113528266
1,64,batch64-r100,old,batch_put,batch_put,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 0, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 0}",0.9747219212122793,2.2016543113528266
1,64,batch64-r050,redis,combined,read+write,904251,57872064,904251,90420.50405236773,90420.50405236773,5786912.259351535,5786912.259351535,703.8603191901364,720.896,729.087,1015.808,1023.999,1081.344,1097.727,"{""read_failure"": 0, ""success"": 904251, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 904251}",1.9531586561237353,0.747402789277173
1,64,batch64-r050,redis,mget,mget,451333,28885312,451333,45131.00605414568,45131.00605414568,2888384.3874653233,2888384.3874653233,706.0591554151813,720.896,729.087,1015.808,1023.999,1081.344,1097.727,"{""read_failure"": 0, ""success"": 451333, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 451333}",1.9531586561237353,0.747402789277173
1,64,batch64-r050,redis,mset,mset,452918,28986752,452918,45289.49799822205,45289.49799822205,2898527.871886211,2898527.871886211,701.669177857802,720.896,729.087,1007.616,1015.807,1064.96,1081.343,"{""read_failure"": 0, ""success"": 452918, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 452918}",1.9531586561237353,0.747402789277173
1,64,batch64-r050,new,combined,read+write,152541,9762624,152541,15249.237696689603,15249.237696689603,975951.2125881346,975951.2125881346,4193.242549183498,3964.928,3997.695,6422.528,6488.063,8388.608,8519.679,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 152541, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 152541}",0.44848964780845496,3.0416999672503486
1,64,batch64-r050,new,batch_get,batch_get,76277,4881728,76277,7625.26864115479,7625.26864115479,488017.1930339066,488017.1930339066,4524.181253510232,4325.376,4390.911,6750.208,6815.743,8650.752,8781.823,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 76277, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 76277}",0.44848964780845496,3.0416999672503486
1,64,batch64-r050,new,batch_put,batch_put,76264,4880896,76264,7623.9690555348125,7623.9690555348125,487934.019554228,487934.019554228,3862.2474328778976,3637.248,3670.015,5898.24,5963.775,7929.856,7995.391,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 76264, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 76264}",0.44848964780845496,3.0416999672503486
1,64,batch64-r050,old,combined,read+write,155195,9932480,155195,15515.857072259232,15515.857072259232,993014.8526245909,993014.852624591,4121.0834586101355,3899.392,3932.159,6291.456,6356.991,8126.464,8191.999,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 155195, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 155195}",0.4559077330766687,3.0663289886924345
1,64,batch64-r050,old,batch_get,batch_get,77646,4969344,77646,7762.777397678021,7762.777397678021,496817.75345139334,496817.75345139334,4299.271228086443,4096.0,4128.767,6488.064,6553.599,8388.608,8519.679,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 77646, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 77646}",0.4559077330766687,3.0663289886924345
1,64,batch64-r050,old,batch_put,batch_put,77549,4963136,77549,7753.079674581212,7753.079674581212,496197.0991731976,496197.0991731976,3942.672807940786,3735.552,3768.319,5963.776,6029.311,7798.784,7864.319,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 77549, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 77549}",0.4559077330766687,3.0663289886924345
1,64,batch64-r000,redis,combined,read+write,948381,60696384,948381,94834.97636348254,94834.97636348254,6069438.487262882,6069438.487262882,670.088598448303,688.128,696.319,958.464,966.655,1007.616,1015.807,"{""read_failure"": 0, ""success"": 948381, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 948381}",1.9239986233312616,0.901266168735288
1,64,batch64-r000,redis,mget,mget,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""read_failure"": 0, ""success"": 0, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 0}",1.9239986233312616,0.901266168735288
1,64,batch64-r000,redis,mset,mset,948381,60696384,948381,94834.97636348254,94834.97636348254,6069438.487262882,6069438.487262882,670.088598448303,688.128,696.319,958.464,966.655,1007.616,1015.807,"{""read_failure"": 0, ""success"": 948381, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 948381}",1.9239986233312616,0.901266168735288
1,64,batch64-r000,new,combined,read+write,98278,6289792,98278,9824.58737662964,9824.58737662964,628773.592104297,628773.592104297,6512.699324182421,6225.92,6291.455,9175.04,9306.111,12451.84,12582.911,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 98278, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 98278}",0.30646942279292244,3.313710630131771
1,64,batch64-r000,new,batch_get,batch_get,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 0, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 0}",0.30646942279292244,3.313710630131771
1,64,batch64-r000,new,batch_put,batch_put,98278,6289792,98278,9824.58737662964,9824.58737662964,628773.592104297,628773.592104297,6512.699324182421,6225.92,6291.455,9175.04,9306.111,12451.84,12582.911,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 98278, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 98278}",0.30646942279292244,3.313710630131771
1,64,batch64-r000,old,combined,read+write,98244,6287616,98244,9821.432102682906,9821.432102682906,628571.654571706,628571.654571706,6514.679037793657,6225.92,6291.455,9175.04,9306.111,12320.768,12451.839,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 98244, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 98244}",0.30909092426993745,3.2936991291079765
1,64,batch64-r000,old,batch_get,batch_get,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 0, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 0}",0.30909092426993745,3.2936991291079765
1,64,batch64-r000,old,batch_put,batch_put,98244,6287616,98244,9821.432102682906,9821.432102682906,628571.654571706,628571.654571706,6514.679037793657,6225.92,6291.455,9175.04,9306.111,12320.768,12451.839,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 98244, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 98244}",0.30909092426993745,3.2936991291079765
1,64,point-r100,redis,combined,read+write,5089884,5089884,5089884,508974.9472322722,508974.9472322722,508974.9472322722,508974.9472322722,125.63349859761048,117.76,118.783,163.84,165.887,229.376,231.423,"{""read_failure"": 0, ""success"": 5089884, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 5089884}",1.4408216679010948,0.9930160244205753
1,64,point-r100,redis,get,get,5089884,5089884,5089884,508974.9472322722,508974.9472322722,508974.9472322722,508974.9472322722,125.63349859761048,117.76,118.783,163.84,165.887,229.376,231.423,"{""read_failure"": 0, ""success"": 5089884, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 5089884}",1.4408216679010948,0.9930160244205753
1,64,point-r100,redis,set,set,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""read_failure"": 0, ""success"": 0, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 0}",1.4408216679010948,0.9930160244205753
1,64,point-r100,new,combined,read+write,3729449,3729449,3729449,372939.44687940774,372939.44687940774,372939.44687940774,372939.44687940774,171.48557846748943,167.936,169.983,237.568,239.615,294.912,299.007,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 3729449, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 3729449}",1.1729262247158492,2.8066190330002905
1,64,point-r100,new,get,get,3729449,3729449,3729449,372939.44687940774,372939.44687940774,372939.44687940774,372939.44687940774,171.48557846748943,167.936,169.983,237.568,239.615,294.912,299.007,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 3729449, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 3729449}",1.1729262247158492,2.8066190330002905
1,64,point-r100,new,put,put,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 0, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 0}",1.1729262247158492,2.8066190330002905
1,64,point-r100,old,combined,read+write,3452325,3452325,3452325,345228.9504249775,345228.9504249775,345228.9504249775,345228.9504249775,185.25864806615832,172.032,174.079,278.528,282.623,352.256,356.351,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 3452325, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 3452325}",1.0769281430446747,3.0229607995476164
